LECROYWR104Xi-A,26993,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,13-Jul-2015 13:28:13,0                 
Time,Ampl
4.9932e-006,-0.000145675
4.9934e-006,-0.000140215
4.9936e-006,-0.000137485
4.9938e-006,-0.000135748
4.994e-006,-0.000130288
4.9942e-006,-0.000125821
4.9944e-006,-0.00012607
4.9946e-006,-0.000131033
4.9948e-006,-0.000138478
4.995e-006,-0.000138974
4.9952e-006,-0.000130785
4.9954e-006,-0.000127062
4.9956e-006,-0.000128055
4.9958e-006,-0.000123588
4.996e-006,-0.000119865
4.9962e-006,-0.000121603
4.9964e-006,-0.000123092
4.9966e-006,-0.000124829
4.9968e-006,-0.000128055
4.997e-006,-0.000131033
4.9972e-006,-0.000136741
4.9974e-006,-0.000145923
4.9976e-006,-0.00015585
4.9978e-006,-0.000160813
4.998e-006,-0.000157091
4.9982e-006,-0.000151383
4.9984e-006,-0.00015039
4.9986e-006,-0.000150638
4.9988e-006,-0.000148405
4.999e-006,-0.000143441
4.9992e-006,-0.000136244
4.9994e-006,-0.000131777
4.9996e-006,-0.000131777
4.9998e-006,-0.000131033
5e-006,-0.000128799
5.0002e-006,-0.00012731
5.0004e-006,-0.000124332
5.0006e-006,-0.000124581
5.0008e-006,-0.000130537
5.001e-006,-0.000134755
5.0012e-006,-0.000134259
5.0014e-006,-0.000134011
5.0016e-006,-0.000135252
5.0018e-006,-0.000134755
5.002e-006,-0.00013277
5.0022e-006,-0.000128055
5.0024e-006,-0.000119369
5.0026e-006,-0.000111924
5.0028e-006,-0.000110435
5.003e-006,-0.000109442
5.0032e-006,-0.000105223
5.0034e-006,-9.8771e-005
5.0036e-006,-9.23187e-005
5.0038e-006,-8.76035e-005
5.004e-006,-8.51218e-005
5.0042e-006,-8.43773e-005
5.0044e-006,-8.06547e-005
5.0046e-006,-7.3706e-005
5.0048e-006,-7.3706e-005
5.005e-006,-8.04066e-005
5.0052e-006,-8.06547e-005
5.0054e-006,-7.32097e-005
5.0056e-006,-6.84945e-005
5.0058e-006,-6.75018e-005
5.006e-006,-6.57646e-005
5.0062e-006,-6.37793e-005
5.0064e-006,-6.37793e-005
5.0066e-006,-6.97353e-005
5.0068e-006,-8.43773e-005
5.007e-006,-0.000101253
5.0072e-006,-0.000106712
5.0074e-006,-9.97637e-005
5.0076e-006,-9.20705e-005
5.0078e-006,-8.95888e-005
5.008e-006,-8.76035e-005
5.0082e-006,-8.21437e-005
5.0084e-006,-7.46987e-005
5.0086e-006,-6.97353e-005
5.0088e-006,-6.87427e-005
5.009e-006,-7.42024e-005
5.0092e-006,-8.28883e-005
5.0094e-006,-8.43773e-005
5.0096e-006,-7.96621e-005
5.0098e-006,-7.84212e-005
5.01e-006,-8.16474e-005
5.0102e-006,-8.13992e-005
5.0104e-006,-7.74286e-005
5.0106e-006,-7.74286e-005
5.0108e-006,-8.31364e-005
5.011e-006,-8.73553e-005
5.0112e-006,-8.38809e-005
5.0114e-006,-7.64359e-005
5.0116e-006,-7.04798e-005
5.0118e-006,-6.4772e-005
5.012e-006,-6.05531e-005
5.0122e-006,-5.80714e-005
5.0124e-006,-5.36044e-005
5.0126e-006,-4.76484e-005
5.0128e-006,-4.19405e-005
5.013e-006,-3.57363e-005
5.0132e-006,-3.12692e-005
5.0134e-006,-3.07729e-005
5.0136e-006,-2.97802e-005
5.0138e-006,-2.85394e-005
5.014e-006,-2.92839e-005
5.0142e-006,-2.90357e-005
5.0144e-006,-2.85394e-005
5.0146e-006,-3.00284e-005
5.0148e-006,-3.12692e-005
5.015e-006,-3.49918e-005
5.0152e-006,-4.06996e-005
5.0154e-006,-4.1196e-005
5.0156e-006,-4.02033e-005
5.0158e-006,-4.31813e-005
5.016e-006,-4.7152e-005
5.0162e-006,-4.78965e-005
5.0164e-006,-4.44222e-005
5.0166e-006,-3.74734e-005
5.0168e-006,-3.35028e-005
5.017e-006,-3.30064e-005
5.0172e-006,-3.10211e-005
5.0174e-006,-2.97802e-005
5.0176e-006,-3.47436e-005
5.0178e-006,-4.06996e-005
5.018e-006,-4.24368e-005
5.0182e-006,-4.44222e-005
5.0184e-006,-4.74002e-005
5.0186e-006,-4.91374e-005
5.0188e-006,-4.81447e-005
5.019e-006,-4.21886e-005
5.0192e-006,-3.59844e-005
5.0194e-006,-3.47436e-005
5.0196e-006,-3.49918e-005
5.0198e-006,-3.47436e-005
5.02e-006,-3.49918e-005
5.0202e-006,-3.35028e-005
5.0204e-006,-3.02766e-005
5.0206e-006,-2.70504e-005
5.0208e-006,-2.23352e-005
5.021e-006,-1.78682e-005
5.0212e-006,-1.86127e-005
5.0214e-006,-1.9109e-005
5.0216e-006,-1.56346e-005
5.0218e-006,-1.71236e-005
5.022e-006,-2.13425e-005
5.0222e-006,-1.78682e-005
5.0224e-006,-1.3153e-005
5.0226e-006,-1.41456e-005
5.0228e-006,-1.63791e-005
5.023e-006,-1.71236e-005
5.0232e-006,-2.01017e-005
5.0234e-006,-2.70504e-005
5.0236e-006,-3.54881e-005
5.0238e-006,-4.09478e-005
5.024e-006,-4.44222e-005
5.0242e-006,-5.36044e-005
5.0244e-006,-6.52683e-005
5.0246e-006,-7.02317e-005
5.0248e-006,-7.14725e-005
5.025e-006,-7.32097e-005
5.0252e-006,-7.46987e-005
5.0254e-006,-7.76767e-005
5.0256e-006,-8.18956e-005
5.0258e-006,-8.53699e-005
5.026e-006,-8.8348e-005
5.0262e-006,-8.93406e-005
5.0264e-006,-8.9837e-005
5.0266e-006,-9.52967e-005
5.0268e-006,-0.000102494
5.027e-006,-0.000106216
5.0272e-006,-0.000107209
5.0274e-006,-0.000101749
5.0276e-006,-9.20705e-005
5.0278e-006,-8.63626e-005
5.028e-006,-8.78516e-005
5.0282e-006,-9.50485e-005
5.0284e-006,-0.000102245
5.0286e-006,-0.000100508
5.0288e-006,-9.4304e-005
5.029e-006,-9.65375e-005
5.0292e-006,-0.000106464
5.0294e-006,-0.000114157
5.0296e-006,-0.000116887
5.0298e-006,-0.000112172
5.03e-006,-0.000106712
5.0302e-006,-0.000110931
5.0304e-006,-0.000118624
5.0306e-006,-0.000121603
5.0308e-006,-0.000123092
5.031e-006,-0.000129544
5.0312e-006,-0.000139967
5.0314e-006,-0.000147164
5.0316e-006,-0.000143193
5.0318e-006,-0.000133018
5.032e-006,-0.000130785
5.0322e-006,-0.000140215
5.0324e-006,-0.000149646
5.0326e-006,-0.000150142
5.0328e-006,-0.000145179
5.033e-006,-0.000142449
5.0332e-006,-0.000144434
5.0334e-006,-0.00014493
5.0336e-006,-0.000144186
5.0338e-006,-0.000145923
5.034e-006,-0.00014493
5.0342e-006,-0.000140711
5.0344e-006,-0.00013823
5.0346e-006,-0.000135996
5.0348e-006,-0.000134507
5.035e-006,-0.000136989
5.0352e-006,-0.000137237
5.0354e-006,-0.000134011
5.0356e-006,-0.000138726
5.0358e-006,-0.000151135
5.036e-006,-0.000161558
5.0362e-006,-0.000168258
5.0364e-006,-0.000174711
5.0366e-006,-0.000179674
5.0368e-006,-0.000179674
5.037e-006,-0.000172477
5.0372e-006,-0.000162798
5.0374e-006,-0.000159324
5.0376e-006,-0.000159076
5.0378e-006,-0.000157339
5.038e-006,-0.000157587
5.0382e-006,-0.000161806
5.0384e-006,-0.000168258
5.0386e-006,-0.000171236
5.0388e-006,-0.000165032
5.039e-006,-0.000156098
5.0392e-006,-0.000154609
5.0394e-006,-0.000160565
5.0396e-006,-0.000166025
5.0398e-006,-0.000166521
5.04e-006,-0.000163047
5.0402e-006,-0.000162302
5.0404e-006,-0.000164287
5.0406e-006,-0.000161558
5.0408e-006,-0.000154857
5.041e-006,-0.000151383
5.0412e-006,-0.000147908
5.0414e-006,-0.000140215
5.0416e-006,-0.000133515
5.0418e-006,-0.000129296
5.042e-006,-0.000128055
5.0422e-006,-0.000129544
5.0424e-006,-0.000126814
5.0426e-006,-0.000119369
5.0428e-006,-0.000114406
5.043e-006,-0.000114406
5.0432e-006,-0.000116887
5.0434e-006,-0.000120114
5.0436e-006,-0.000120362
5.0438e-006,-0.000115398
5.044e-006,-0.000108698
5.0442e-006,-0.000105968
5.0444e-006,-0.000110187
5.0446e-006,-0.000117384
5.0448e-006,-0.000119369
5.045e-006,-0.000118376
5.0452e-006,-0.000124829
5.0454e-006,-0.000135748
5.0456e-006,-0.000139967
5.0458e-006,-0.000136493
5.046e-006,-0.000129792
5.0462e-006,-0.000123836
5.0464e-006,-0.000121354
5.0466e-006,-0.000121106
5.0468e-006,-0.000119369
5.047e-006,-0.000118624
5.0472e-006,-0.000119121
5.0474e-006,-0.000116639
5.0476e-006,-0.00011242
5.0478e-006,-0.000108946
5.048e-006,-0.00010572
5.0482e-006,-0.000106464
5.0484e-006,-0.000112172
5.0486e-006,-0.000115646
5.0488e-006,-0.000116639
5.049e-006,-0.000116143
5.0492e-006,-0.000112917
5.0494e-006,-0.000111179
5.0496e-006,-0.000110931
5.0498e-006,-0.000109442
5.05e-006,-0.000111676
5.0502e-006,-0.000119865
5.0504e-006,-0.000127062
5.0506e-006,-0.000129048
5.0508e-006,-0.000124332
5.051e-006,-0.000117632
5.0512e-006,-0.000116639
5.0514e-006,-0.000119865
5.0516e-006,-0.000123836
5.0518e-006,-0.000125573
5.052e-006,-0.000123092
5.0522e-006,-0.000119865
5.0524e-006,-0.000119121
5.0526e-006,-0.000119369
5.0528e-006,-0.000117135
5.053e-006,-0.000110435
5.0532e-006,-0.00010299
5.0534e-006,-0.000101997
5.0536e-006,-0.000105968
5.0538e-006,-0.000103486
5.054e-006,-9.48003e-005
5.0542e-006,-8.68589e-005
5.0544e-006,-7.96621e-005
5.0546e-006,-7.49469e-005
5.0548e-006,-7.69322e-005
5.055e-006,-7.81731e-005
5.0552e-006,-7.54432e-005
5.0554e-006,-7.49469e-005
5.0556e-006,-7.89176e-005
5.0558e-006,-8.66108e-005
5.056e-006,-9.40558e-005
5.0562e-006,-9.15741e-005
5.0564e-006,-8.38809e-005
5.0566e-006,-7.96621e-005
5.0568e-006,-7.61877e-005
5.057e-006,-7.27134e-005
5.0572e-006,-7.56914e-005
5.0574e-006,-8.06547e-005
5.0576e-006,-8.04066e-005
5.0578e-006,-7.59395e-005
5.058e-006,-7.09762e-005
5.0582e-006,-7.02317e-005
5.0584e-006,-7.46987e-005
5.0586e-006,-7.91657e-005
5.0588e-006,-8.21437e-005
5.059e-006,-8.43773e-005
5.0592e-006,-8.16474e-005
5.0594e-006,-7.5195e-005
5.0596e-006,-7.32097e-005
5.0598e-006,-7.6684e-005
5.06e-006,-8.23919e-005
5.0602e-006,-8.80998e-005
5.0604e-006,-9.00851e-005
5.0606e-006,-9.10778e-005
5.0608e-006,-9.60412e-005
5.061e-006,-9.95155e-005
5.0612e-006,-9.80265e-005
5.0614e-006,-9.5793e-005
5.0616e-006,-9.38077e-005
5.0618e-006,-9.10778e-005
5.062e-006,-8.78516e-005
5.0622e-006,-8.28883e-005
5.0624e-006,-7.81731e-005
5.0626e-006,-7.89176e-005
5.0628e-006,-8.71071e-005
5.063e-006,-9.38077e-005
5.0632e-006,-9.03333e-005
5.0634e-006,-8.26401e-005
5.0636e-006,-8.13992e-005
5.0638e-006,-8.36328e-005
5.064e-006,-8.43773e-005
5.0642e-006,-8.88443e-005
5.0644e-006,-9.62893e-005
5.0646e-006,-9.60412e-005
5.0648e-006,-8.90925e-005
5.065e-006,-8.48736e-005
5.0652e-006,-8.68589e-005
5.0654e-006,-9.35595e-005
5.0656e-006,-0.000100756
5.0658e-006,-0.000101253
5.066e-006,-9.60412e-005
5.0662e-006,-8.9837e-005
5.0664e-006,-8.21437e-005
5.0666e-006,-7.94139e-005
5.0668e-006,-8.61144e-005
5.067e-006,-9.33113e-005
5.0672e-006,-9.60412e-005
5.0674e-006,-9.60412e-005
5.0676e-006,-9.33113e-005
5.0678e-006,-9.15741e-005
5.068e-006,-9.2815e-005
5.0682e-006,-9.62893e-005
5.0684e-006,-0.000101253
5.0686e-006,-0.000104975
5.0688e-006,-0.000104727
5.069e-006,-0.000102742
5.0692e-006,-9.95155e-005
5.0694e-006,-9.30632e-005
5.0696e-006,-8.9837e-005
5.0698e-006,-9.30632e-005
5.07e-006,-9.48003e-005
5.0702e-006,-8.95888e-005
5.0704e-006,-8.21437e-005
5.0706e-006,-7.54432e-005
5.0708e-006,-6.99835e-005
5.071e-006,-6.60128e-005
5.0712e-006,-6.03049e-005
5.0714e-006,-5.45971e-005
5.0716e-006,-5.38526e-005
5.0718e-006,-5.73269e-005
5.072e-006,-5.98086e-005
5.0722e-006,-6.30348e-005
5.0724e-006,-6.72536e-005
5.0726e-006,-6.75018e-005
5.0728e-006,-6.37793e-005
5.073e-006,-6.15458e-005
5.0732e-006,-6.35311e-005
5.0734e-006,-6.75018e-005
5.0736e-006,-7.02317e-005
5.0738e-006,-7.2217e-005
5.074e-006,-7.69322e-005
5.0742e-006,-8.26401e-005
5.0744e-006,-8.48736e-005
5.0746e-006,-8.71071e-005
5.0748e-006,-9.23187e-005
5.075e-006,-9.95155e-005
5.0752e-006,-0.000103486
5.0754e-006,-0.00010026
5.0756e-006,-9.2815e-005
5.0758e-006,-8.58663e-005
5.076e-006,-7.99102e-005
5.0762e-006,-7.5195e-005
5.0764e-006,-7.19688e-005
5.0766e-006,-6.72536e-005
5.0768e-006,-6.22903e-005
5.077e-006,-5.98086e-005
5.0772e-006,-5.98086e-005
5.0774e-006,-6.10494e-005
5.0776e-006,-6.3283e-005
5.0778e-006,-6.17939e-005
5.078e-006,-5.55897e-005
5.0782e-006,-5.06264e-005
5.0784e-006,-5.013e-005
5.0786e-006,-4.98819e-005
5.0788e-006,-4.8641e-005
5.079e-006,-4.7152e-005
5.0792e-006,-4.59112e-005
5.0794e-006,-4.74002e-005
5.0796e-006,-4.96337e-005
5.0798e-006,-5.03782e-005
5.08e-006,-5.11227e-005
5.0802e-006,-5.45971e-005
5.0804e-006,-6.20421e-005
5.0806e-006,-7.29615e-005
5.0808e-006,-8.09029e-005
5.081e-006,-8.11511e-005
5.0812e-006,-7.64359e-005
5.0814e-006,-7.2217e-005
5.0816e-006,-7.29615e-005
5.0818e-006,-7.74286e-005
5.082e-006,-7.71804e-005
5.0822e-006,-7.12243e-005
5.0824e-006,-6.84945e-005
5.0826e-006,-7.02317e-005
5.0828e-006,-7.24652e-005
5.083e-006,-7.91657e-005
5.0832e-006,-8.9837e-005
5.0834e-006,-9.48003e-005
5.0836e-006,-9.45522e-005
5.0838e-006,-9.40558e-005
5.084e-006,-9.50485e-005
5.0842e-006,-9.70338e-005
5.0844e-006,-0.000100012
5.0846e-006,-0.000102245
5.0848e-006,-0.000104975
5.085e-006,-0.000110435
5.0852e-006,-0.000117632
5.0854e-006,-0.000122347
5.0856e-006,-0.000126814
5.0858e-006,-0.0001355
5.086e-006,-0.000145427
5.0862e-006,-0.000148653
5.0864e-006,-0.000143689
5.0866e-006,-0.000135996
5.0868e-006,-0.000131033
5.087e-006,-0.000128551
5.0872e-006,-0.000126566
5.0874e-006,-0.000125821
5.0876e-006,-0.000129792
5.0878e-006,-0.000137237
5.088e-006,-0.000143193
5.0882e-006,-0.000143689
5.0884e-006,-0.000140711
5.0886e-006,-0.000139967
5.0888e-006,-0.0001422
5.089e-006,-0.000145427
5.0892e-006,-0.000147164
5.0894e-006,-0.000145923
5.0896e-006,-0.000144682
5.0898e-006,-0.000144186
5.09e-006,-0.000142697
5.0902e-006,-0.000141208
5.0904e-006,-0.000141456
5.0906e-006,-0.000141456
5.0908e-006,-0.000140463
5.091e-006,-0.000137237
5.0912e-006,-0.000131281
5.0914e-006,-0.000126814
5.0916e-006,-0.000126814
5.0918e-006,-0.000130288
5.092e-006,-0.000135004
5.0922e-006,-0.000139471
5.0924e-006,-0.000143193
5.0926e-006,-0.000148405
5.0928e-006,-0.000149894
5.093e-006,-0.000143938
5.0932e-006,-0.000137485
5.0934e-006,-0.000135004
5.0936e-006,-0.000138478
5.0938e-006,-0.000145427
5.094e-006,-0.000145427
5.0942e-006,-0.000139719
5.0944e-006,-0.000139967
5.0946e-006,-0.000145675
5.0948e-006,-0.000147164
5.095e-006,-0.000143441
5.0952e-006,-0.000141456
5.0954e-006,-0.000143193
5.0956e-006,-0.00014493
5.0958e-006,-0.000143689
5.096e-006,-0.000143938
5.0962e-006,-0.000148653
5.0964e-006,-0.000152375
5.0966e-006,-0.000152127
5.0968e-006,-0.000154857
5.097e-006,-0.000161309
5.0972e-006,-0.000167265
5.0974e-006,-0.000172973
5.0976e-006,-0.000175207
5.0978e-006,-0.000170492
5.098e-006,-0.000165776
5.0982e-006,-0.000164536
5.0984e-006,-0.000158828
5.0986e-006,-0.000148653
5.0988e-006,-0.00014096
5.099e-006,-0.000140463
5.0992e-006,-0.000146171
5.0994e-006,-0.000149149
5.0996e-006,-0.000146171
5.0998e-006,-0.000147412
5.1e-006,-0.000149894
5.1002e-006,-0.000146419
5.1004e-006,-0.00014096
5.1006e-006,-0.000138478
5.1008e-006,-0.000140463
5.101e-006,-0.000145923
5.1012e-006,-0.000146668
5.1014e-006,-0.00014096
5.1016e-006,-0.000134259
5.1018e-006,-0.000128799
5.102e-006,-0.000125325
5.1022e-006,-0.000124084
5.1024e-006,-0.000120114
5.1026e-006,-0.000110435
5.1028e-006,-0.000101005
5.103e-006,-9.40558e-005
5.1032e-006,-8.56181e-005
5.1034e-006,-7.49469e-005
5.1036e-006,-6.67573e-005
5.1038e-006,-6.37793e-005
5.104e-006,-6.4772e-005
5.1042e-006,-6.67573e-005
5.1044e-006,-6.45238e-005
5.1046e-006,-5.70787e-005
5.1048e-006,-4.83929e-005
5.105e-006,-4.54148e-005
5.1052e-006,-4.91374e-005
5.1054e-006,-5.18672e-005
5.1056e-006,-5.06264e-005
5.1058e-006,-5.013e-005
5.106e-006,-5.31081e-005
5.1062e-006,-5.85678e-005
5.1064e-006,-6.50201e-005
5.1066e-006,-6.89908e-005
5.1068e-006,-6.60128e-005
5.107e-006,-6.00568e-005
5.1072e-006,-5.88159e-005
5.1074e-006,-6.3283e-005
5.1076e-006,-6.84945e-005
5.1078e-006,-6.89908e-005
5.108e-006,-6.37793e-005
5.1082e-006,-6.17939e-005
5.1084e-006,-6.6261e-005
5.1086e-006,-7.0728e-005
5.1088e-006,-7.27134e-005
5.109e-006,-6.94872e-005
5.1092e-006,-6.27866e-005
5.1094e-006,-6.03049e-005
5.1096e-006,-6.22903e-005
5.1098e-006,-6.50201e-005
5.11e-006,-6.84945e-005
5.1102e-006,-6.87427e-005
5.1104e-006,-6.37793e-005
5.1106e-006,-6.03049e-005
5.1108e-006,-6.3283e-005
5.111e-006,-7.12243e-005
5.1112e-006,-7.56914e-005
5.1114e-006,-7.34579e-005
5.1116e-006,-7.09762e-005
5.1118e-006,-7.2217e-005
5.112e-006,-7.24652e-005
5.1122e-006,-6.87427e-005
5.1124e-006,-6.35311e-005
5.1126e-006,-5.93123e-005
5.1128e-006,-5.83196e-005
5.113e-006,-6.08013e-005
5.1132e-006,-5.95604e-005
5.1134e-006,-5.31081e-005
5.1136e-006,-4.74002e-005
5.1138e-006,-4.66557e-005
5.114e-006,-5.1619e-005
5.1142e-006,-6.15458e-005
5.1144e-006,-6.97353e-005
5.1146e-006,-7.24652e-005
5.1148e-006,-7.3706e-005
5.115e-006,-7.6684e-005
5.1152e-006,-8.01584e-005
5.1154e-006,-8.18956e-005
5.1156e-006,-7.96621e-005
5.1158e-006,-7.6684e-005
5.116e-006,-7.79249e-005
5.1162e-006,-8.13992e-005
5.1164e-006,-8.33846e-005
5.1166e-006,-8.33846e-005
5.1168e-006,-8.16474e-005
5.117e-006,-7.99102e-005
5.1172e-006,-7.94139e-005
5.1174e-006,-7.91657e-005
5.1176e-006,-8.21437e-005
5.1178e-006,-8.66108e-005
5.118e-006,-8.80998e-005
