5.5772	-3.65E-04
5.5774	-3.67E-04
5.5776	-3.64E-04
5.5778	-3.55E-04
5.578	-3.48E-04
5.5782	-3.48E-04
5.5784	-3.53E-04
5.5786	-3.60E-04
5.5788	-3.61E-04
5.579	-3.53E-04
5.5792	-3.48E-04
5.5794	-3.54E-04
5.5796	-3.64E-04
5.5798	-3.70E-04
5.58	-3.70E-04
5.5802	-3.69E-04
5.5804	-3.76E-04
5.5806	-3.83E-04
5.5808	-3.85E-04
5.581	-3.82E-04
5.5812	-3.72E-04
5.5814	-3.61E-04
5.5816	-3.63E-04
5.5818	-3.69E-04
5.582	-3.67E-04
5.5822	-3.65E-04
5.5824	-3.62E-04
5.5826	-3.55E-04
5.5828	-3.53E-04
5.583	-3.50E-04
5.5832	-3.43E-04
5.5834	-3.45E-04
5.5836	-3.50E-04
5.5838	-3.51E-04
5.584	-3.57E-04
5.5842	-3.69E-04
5.5844	-3.77E-04
5.5846	-3.80E-04
5.5848	-3.82E-04
5.585	-3.82E-04
5.5852	-3.80E-04
5.5854	-3.76E-04
5.5856	-3.77E-04
5.5858	-3.82E-04
5.586	-3.79E-04
5.5862	-3.67E-04
5.5864	-3.62E-04
5.5866	-3.61E-04
5.5868	-3.55E-04
5.587	-3.43E-04
5.5872	-3.39E-04
5.5874	-3.46E-04
5.5876	-3.54E-04
5.5878	-3.52E-04
5.588	-3.43E-04
5.5882	-3.37E-04
5.5884	-3.39E-04
5.5886	-3.45E-04
5.5888	-3.50E-04
5.589	-3.53E-04
5.5892	-3.56E-04
5.5894	-3.59E-04
5.5896	-3.55E-04
5.5898	-3.53E-04
5.59	-3.57E-04
5.5902	-3.55E-04
5.5904	-3.44E-04
5.5906	-3.39E-04
5.5908	-3.37E-04
5.591	-3.30E-04
5.5912	-3.27E-04
5.5914	-3.26E-04
5.5916	-3.24E-04
5.5918	-3.19E-04
5.592	-3.13E-04
5.5922	-3.15E-04
5.5924	-3.22E-04
5.5926	-3.18E-04
5.5928	-3.08E-04
5.593	-3.09E-04
5.5932	-3.14E-04
5.5934	-3.16E-04
5.5936	-3.20E-04
5.5938	-3.25E-04
5.594	-3.30E-04
5.5942	-3.33E-04
5.5944	-3.28E-04
5.5946	-3.21E-04
5.5948	-3.23E-04
5.595	-3.28E-04
5.5952	-3.29E-04
5.5954	-3.30E-04
5.5956	-3.30E-04
5.5958	-3.30E-04
5.596	-3.29E-04
5.5962	-3.26E-04
5.5964	-3.22E-04
5.5966	-3.26E-04
5.5968	-3.35E-04
5.597	-3.39E-04
5.5972	-3.33E-04
5.5974	-3.21E-04
5.5976	-3.12E-04
5.5978	-3.14E-04
5.598	-3.18E-04
5.5982	-3.22E-04
5.5984	-3.30E-04
5.5986	-3.32E-04
5.5988	-3.28E-04
5.599	-3.25E-04
5.5992	-3.23E-04
5.5994	-3.20E-04
5.5996	-3.17E-04
5.5998	-3.12E-04
5.6	-3.06E-04
5.6002	-3.04E-04
5.6004	-3.00E-04
5.6006	-2.91E-04
5.6008	-2.82E-04
5.601	-2.77E-04
5.6012	-2.82E-04
5.6014	-2.94E-04
5.6016	-2.97E-04
5.6018	-2.94E-04
5.602	-2.99E-04
5.6022	-3.04E-04
5.6024	-2.99E-04
5.6026	-2.92E-04
5.6028	-2.87E-04
5.603	-2.88E-04
5.6032	-2.97E-04
5.6034	-3.10E-04
5.6036	-3.26E-04
5.6038	-3.43E-04
5.604	-3.50E-04
5.6042	-3.48E-04
5.6044	-3.51E-04
5.6046	-3.48E-04
5.6048	-3.35E-04
5.605	-3.22E-04
5.6052	-3.15E-04
5.6054	-3.15E-04
5.6056	-3.22E-04
5.6058	-3.23E-04
5.606	-3.21E-04
5.6062	-3.26E-04
5.6064	-3.29E-04
5.6066	-3.26E-04
5.6068	-3.23E-04
5.607	-3.15E-04
5.6072	-3.06E-04
5.6074	-3.07E-04
5.6076	-3.09E-04
5.6078	-3.11E-04
5.608	-3.18E-04
5.6082	-3.23E-04
5.6084	-3.15E-04
5.6086	-3.06E-04
5.6088	-2.98E-04
5.609	-2.92E-04
5.6092	-2.93E-04
5.6094	-2.99E-04
5.6096	-3.04E-04
5.6098	-3.11E-04
5.61	-3.13E-04
5.6102	-3.08E-04
5.6104	-3.03E-04
5.6106	-2.99E-04
5.6108	-2.98E-04
5.611	-3.01E-04
5.6112	-2.99E-04
5.6114	-2.88E-04
5.6116	-2.79E-04
5.6118	-2.77E-04
5.612	-2.79E-04
5.6122	-2.82E-04
5.6124	-2.80E-04
5.6126	-2.73E-04
5.6128	-2.71E-04
5.613	-2.65E-04
5.6132	-2.50E-04
5.6134	-2.37E-04
5.6136	-2.35E-04
5.6138	-2.46E-04
5.614	-2.64E-04
5.6142	-2.71E-04
5.6144	-2.72E-04
5.6146	-2.75E-04
5.6148	-2.70E-04
5.615	-2.56E-04
5.6152	-2.50E-04
5.6154	-2.47E-04
5.6156	-2.49E-04
5.6158	-2.56E-04
5.616	-2.58E-04
5.6162	-2.52E-04
5.6164	-2.47E-04
5.6166	-2.43E-04
5.6168	-2.37E-04
5.617	-2.31E-04
5.6172	-2.28E-04
5.6174	-2.26E-04
5.6176	-2.28E-04
5.6178	-2.35E-04
5.618	-2.41E-04
5.6182	-2.40E-04
5.6184	-2.23E-04
5.6186	-2.05E-04
5.6188	-1.96E-04
5.619	-1.92E-04
5.6192	-1.91E-04
5.6194	-1.92E-04
5.6196	-1.90E-04
5.6198	-1.87E-04
5.62	-1.91E-04
5.6202	-1.92E-04
5.6204	-1.84E-04
5.6206	-1.75E-04
5.6208	-1.65E-04
5.621	-1.55E-04
5.6212	-1.51E-04
5.6214	-1.49E-04
5.6216	-1.51E-04
5.6218	-1.58E-04
5.622	-1.59E-04
5.6222	-1.52E-04
5.6224	-1.48E-04
5.6226	-1.46E-04
5.6228	-1.43E-04
5.623	-1.44E-04
5.6232	-1.42E-04
5.6234	-1.35E-04
5.6236	-1.34E-04
5.6238	-1.34E-04
5.624	-1.28E-04
5.6242	-1.22E-04
5.6244	-1.16E-04
5.6246	-1.08E-04
5.6248	-1.00E-04
5.625	-8.99E-05
5.6252	-8.32E-05
5.6254	-8.07E-05
5.6256	-7.30E-05
5.6258	-6.38E-05
5.626	-6.31E-05
5.6262	-6.78E-05
5.6264	-7.15E-05
5.6266	-7.05E-05
5.6268	-6.08E-05
5.627	-5.44E-05
5.6272	-5.91E-05
5.6274	-6.18E-05
5.6276	-5.79E-05
5.6278	-5.36E-05
5.628	-4.94E-05
5.6282	-4.79E-05
5.6284	-4.72E-05
5.6286	-4.00E-05
5.6288	-3.50E-05
5.629	-3.18E-05
5.6292	-2.28E-05
5.6294	-1.39E-05
5.6296	-4.47E-06
5.6298	8.94E-06
5.63	1.27E-05
5.6302	5.96E-06
5.6304	5.96E-06
5.6306	9.19E-06
5.6308	7.70E-06
5.631	8.94E-06
5.6312	1.02E-05
5.6314	5.22E-06
5.6316	2.48E-06
5.6318	5.96E-06
5.632	9.19E-06
5.6322	9.69E-06
5.6324	1.07E-05
5.6326	1.66E-05
5.6328	2.76E-05
5.633	3.53E-05
5.6332	4.07E-05
5.6334	5.16E-05
5.6336	6.11E-05
5.6338	6.16E-05
5.634	5.93E-05
5.6342	5.96E-05
5.6344	6.43E-05
5.6346	6.90E-05
5.6348	6.63E-05
5.635	6.08E-05
5.6352	6.23E-05
5.6354	6.43E-05
5.6356	6.51E-05
5.6358	6.90E-05
5.636	7.23E-05
5.6362	7.28E-05
5.6364	7.52E-05
5.6366	7.90E-05
5.6368	8.29E-05
5.637	9.04E-05
5.6372	9.78E-05
5.6374	1.03E-04
5.6376	1.07E-04
5.6378	1.06E-04
5.638	1.07E-04
5.6382	1.14E-04
5.6384	1.21E-04
5.6386	1.25E-04
5.6388	1.33E-04
5.639	1.39E-04
5.6392	1.38E-04
5.6394	1.33E-04
5.6396	1.31E-04
5.6398	1.33E-04
5.64	1.37E-04
5.6402	1.35E-04
5.6404	1.29E-04
5.6406	1.24E-04
5.6408	1.21E-04
5.641	1.21E-04
5.6412	1.28E-04
5.6414	1.34E-04
5.6416	1.40E-04
5.6418	1.52E-04
5.642	1.62E-04
5.6422	1.64E-04
5.6424	1.66E-04
5.6426	1.72E-04
5.6428	1.76E-04
5.643	1.81E-04
5.6432	1.84E-04
5.6434	1.81E-04
5.6436	1.74E-04
5.6438	1.69E-04
5.644	1.68E-04
5.6442	1.71E-04
5.6444	1.74E-04
5.6446	1.76E-04
5.6448	1.83E-04
5.645	1.91E-04
5.6452	1.99E-04
5.6454	2.05E-04
5.6456	2.02E-04
5.6458	1.97E-04
5.646	1.98E-04
5.6462	1.96E-04
5.6464	1.90E-04
5.6466	1.89E-04
5.6468	1.90E-04
5.647	1.92E-04
5.6472	2.01E-04
5.6474	2.07E-04
5.6476	2.07E-04
5.6478	2.09E-04
5.648	2.14E-04
5.6482	2.16E-04
5.6484	2.17E-04
5.6486	2.19E-04
5.6488	2.22E-04
5.649	2.28E-04
5.6492	2.28E-04
5.6494	2.26E-04
5.6496	2.28E-04
5.6498	2.28E-04
5.65	2.26E-04
5.6502	2.32E-04
5.6504	2.41E-04
5.6506	2.45E-04
5.6508	2.46E-04
5.651	2.47E-04
5.6512	2.49E-04
5.6514	2.55E-04
5.6516	2.55E-04
5.6518	2.48E-04
5.652	2.42E-04
5.6522	2.39E-04
5.6524	2.39E-04
5.6526	2.43E-04
5.6528	2.43E-04
5.653	2.43E-04
5.6532	2.45E-04
5.6534	2.49E-04
5.6536	2.54E-04
5.6538	2.60E-04
5.654	2.64E-04
5.6542	2.63E-04
5.6544	2.62E-04
5.6546	2.60E-04
5.6548	2.59E-04
5.655	2.60E-04
5.6552	2.61E-04
5.6554	2.64E-04
5.6556	2.69E-04
5.6558	2.69E-04
5.656	2.71E-04
5.6562	2.84E-04
5.6564	2.97E-04
5.6566	3.03E-04
5.6568	3.05E-04
5.657	3.08E-04
5.6572	3.09E-04
5.6574	3.05E-04
5.6576	3.01E-04
5.6578	3.05E-04
5.658	3.13E-04
5.6582	3.16E-04
5.6584	3.16E-04
5.6586	3.19E-04
5.6588	3.23E-04
5.659	3.25E-04
5.6592	3.30E-04
5.6594	3.34E-04
5.6596	3.38E-04
5.6598	3.40E-04
5.66	3.35E-04
5.6602	3.31E-04
5.6604	3.37E-04
5.6606	3.44E-04
5.6608	3.45E-04
5.661	3.44E-04
5.6612	3.42E-04
5.6614	3.44E-04
5.6616	3.53E-04
5.6618	3.59E-04
5.662	3.57E-04
5.6622	3.54E-04
5.6624	3.53E-04
5.6626	3.59E-04
5.6628	3.71E-04
5.663	3.76E-04
5.6632	3.74E-04
5.6634	3.74E-04
5.6636	3.75E-04
5.6638	3.76E-04
5.664	3.82E-04
5.6642	3.87E-04
5.6644	3.93E-04
5.6646	4.01E-04
5.6648	4.05E-04
5.665	4.10E-04
5.6652	4.21E-04
5.6654	4.27E-04
5.6656	4.20E-04
5.6658	4.12E-04
5.666	4.07E-04
5.6662	4.10E-04
5.6664	4.15E-04
5.6666	4.12E-04
5.6668	4.09E-04
5.667	4.12E-04
5.6672	4.12E-04
5.6674	4.06E-04
5.6676	4.02E-04
5.6678	4.03E-04
5.668	4.09E-04
5.6682	4.19E-04
5.6684	4.23E-04
5.6686	4.26E-04
5.6688	4.32E-04
5.669	4.38E-04
5.6692	4.49E-04
5.6694	4.60E-04
5.6696	4.56E-04
5.6698	4.46E-04
5.67	4.44E-04
5.6702	4.45E-04
5.6704	4.51E-04
5.6706	4.68E-04
5.6708	4.81E-04
5.671	4.81E-04
5.6712	4.78E-04
5.6714	4.79E-04
5.6716	4.77E-04
5.6718	4.69E-04
5.672	4.57E-04
5.6722	4.49E-04
5.6724	4.53E-04
5.6726	4.65E-04
5.6728	4.82E-04
5.673	4.96E-04
5.6732	5.01E-04
5.6734	5.04E-04
5.6736	5.02E-04
5.6738	4.88E-04
5.674	4.72E-04
5.6742	4.71E-04
5.6744	4.79E-04
5.6746	4.90E-04
5.6748	4.94E-04
5.675	4.85E-04
5.6752	4.77E-04
5.6754	4.77E-04
5.6756	4.75E-04
5.6758	4.67E-04
5.676	4.64E-04
5.6762	4.65E-04
5.6764	4.64E-04
5.6766	4.60E-04
5.6768	4.56E-04
5.677	4.57E-04
5.6772	4.67E-04
5.6774	4.76E-04
5.6776	4.78E-04
5.6778	4.75E-04
5.678	4.64E-04
5.6782	4.58E-04
5.6784	4.59E-04
5.6786	4.57E-04
5.6788	4.51E-04
5.679	4.50E-04
5.6792	4.50E-04
5.6794	4.50E-04
5.6796	4.52E-04
5.6798	4.48E-04
5.68	4.43E-04
5.6802	4.46E-04
5.6804	4.51E-04
5.6806	4.56E-04
5.6808	4.63E-04
5.681	4.68E-04
5.6812	4.68E-04
5.6814	4.65E-04
5.6816	4.59E-04
5.6818	4.55E-04
5.682	4.55E-04
5.6822	4.57E-04
5.6824	4.62E-04
5.6826	4.64E-04
5.6828	4.55E-04
5.683	4.45E-04
5.6832	4.49E-04
5.6834	4.58E-04
5.6836	4.63E-04
5.6838	4.61E-04
5.684	4.55E-04
5.6842	4.54E-04
5.6844	4.54E-04
5.6846	4.50E-04
5.6848	4.44E-04
5.685	4.39E-04
5.6852	4.34E-04
5.6854	4.31E-04
5.6856	4.33E-04
5.6858	4.36E-04
5.686	4.39E-04
5.6862	4.40E-04
5.6864	4.35E-04
5.6866	4.28E-04
5.6868	4.26E-04
5.687	4.22E-04
5.6872	4.20E-04
5.6874	4.21E-04
5.6876	4.19E-04
5.6878	4.12E-04
5.688	4.03E-04
5.6882	3.92E-04
5.6884	3.85E-04
5.6886	3.88E-04
5.6888	3.93E-04
5.689	4.01E-04
5.6892	4.11E-04
5.6894	4.17E-04
5.6896	4.15E-04
5.6898	4.09E-04
5.69	4.02E-04
5.6902	3.99E-04
5.6904	4.01E-04
5.6906	4.01E-04
5.6908	3.94E-04
5.691	3.88E-04
5.6912	3.85E-04
5.6914	3.84E-04
5.6916	3.85E-04
5.6918	3.86E-04
5.692	3.81E-04
5.6922	3.70E-04
5.6924	3.58E-04
5.6926	3.56E-04
5.6928	3.64E-04
5.693	3.65E-04
5.6932	3.62E-04
5.6934	3.64E-04
5.6936	3.62E-04
5.6938	3.58E-04
5.694	3.57E-04
5.6942	3.47E-04
5.6944	3.31E-04
5.6946	3.23E-04
5.6948	3.24E-04
5.695	3.29E-04
5.6952	3.32E-04
5.6954	3.24E-04
5.6956	3.07E-04
5.6958	2.95E-04
5.696	2.86E-04
5.6962	2.83E-04
5.6964	2.90E-04
5.6966	2.98E-04
5.6968	3.02E-04
5.697	3.00E-04
5.6972	2.92E-04
5.6974	2.87E-04
5.6976	2.89E-04
5.6978	2.88E-04
5.698	2.85E-04
5.6982	2.85E-04
5.6984	2.82E-04
5.6986	2.71E-04
5.6988	2.58E-04
5.699	2.52E-04
5.6992	2.63E-04
5.6994	2.76E-04
5.6996	2.72E-04
5.6998	2.62E-04
5.7	2.62E-04
5.7002	2.70E-04
5.7004	2.75E-04
5.7006	2.72E-04
5.7008	2.66E-04
5.701	2.60E-04
5.7012	2.58E-04
5.7014	2.57E-04
5.7016	2.52E-04
5.7018	2.42E-04
5.702	2.26E-04
5.7022	2.15E-04
5.7024	2.18E-04
5.7026	2.22E-04
5.7028	2.21E-04
5.703	2.24E-04
5.7032	2.33E-04
5.7034	2.40E-04
5.7036	2.36E-04
5.7038	2.24E-04
5.704	2.13E-04
5.7042	2.11E-04
5.7044	2.14E-04
5.7046	2.17E-04
5.7048	2.16E-04
5.705	2.11E-04
5.7052	2.04E-04
5.7054	2.00E-04
5.7056	1.93E-04
5.7058	1.86E-04
5.706	1.89E-04
5.7062	1.98E-04
5.7064	2.01E-04
5.7066	1.95E-04
5.7068	1.86E-04
5.707	1.86E-04
5.7072	1.89E-04
5.7074	1.81E-04
5.7076	1.69E-04
5.7078	1.66E-04
5.708	1.74E-04
5.7082	1.81E-04
5.7084	1.84E-04
5.7086	1.83E-04
5.7088	1.80E-04
5.709	1.78E-04
5.7092	1.80E-04
5.7094	1.81E-04
5.7096	1.76E-04
5.7098	1.63E-04
5.71	1.48E-04
5.7102	1.44E-04
5.7104	1.45E-04
5.7106	1.44E-04
5.7108	1.43E-04
5.711	1.44E-04
5.7112	1.49E-04
5.7114	1.58E-04
5.7116	1.59E-04
5.7118	1.50E-04
5.712	1.44E-04
5.7122	1.42E-04
5.7124	1.42E-04
5.7126	1.42E-04
5.7128	1.36E-04
5.713	1.29E-04
5.7132	1.27E-04
5.7134	1.26E-04
5.7136	1.24E-04
5.7138	1.17E-04
5.714	1.10E-04
5.7142	1.10E-04
5.7144	1.13E-04
5.7146	1.05E-04
5.7148	8.82E-05
5.715	8.14E-05
5.7152	8.57E-05
5.7154	8.72E-05
5.7156	7.80E-05
5.7158	6.83E-05
5.716	7.60E-05
5.7162	9.44E-05
5.7164	9.81E-05
5.7166	8.52E-05
5.7168	7.33E-05
5.717	6.63E-05
5.7172	6.33E-05
5.7174	6.65E-05
5.7176	6.61E-05
5.7178	5.69E-05
5.718	4.82E-05
5.7182	4.15E-05
5.7184	3.87E-05
5.7186	3.97E-05
5.7188	3.03E-05
5.719	1.27E-05
5.7192	4.47E-06
5.7194	4.22E-06
5.7196	5.46E-06
5.7198	9.44E-06
5.72	1.07E-05
5.7202	3.48E-06
5.7204	-7.20E-06
5.7206	-1.32E-05
5.7208	-8.94E-06
5.721	2.50E-07
5.7212	7.46E-07
5.7214	-9.68E-06
5.7216	-2.21E-05
5.7218	-3.45E-05
5.722	-4.42E-05
5.7222	-4.82E-05
5.7224	-5.36E-05
5.7226	-6.16E-05
5.7228	-6.51E-05
5.723	-6.51E-05
5.7232	-6.18E-05
5.7234	-5.86E-05
5.7236	-6.26E-05
5.7238	-6.65E-05
5.724	-6.23E-05
5.7242	-6.11E-05
5.7244	-7.08E-05
5.7246	-8.14E-05
5.7248	-8.96E-05
5.725	-9.51E-05
5.7252	-9.29E-05
5.7254	-8.77E-05
5.7256	-8.72E-05
5.7258	-9.16E-05
5.726	-1.04E-04
5.7262	-1.22E-04
5.7264	-1.37E-04
5.7266	-1.45E-04
5.7268	-1.45E-04
5.727	-1.41E-04
5.7272	-1.46E-04
5.7274	-1.53E-04
5.7276	-1.49E-04
5.7278	-1.42E-04
5.728	-1.44E-04
5.7282	-1.49E-04
5.7284	-1.55E-04
5.7286	-1.60E-04
5.7288	-1.53E-04
5.729	-1.45E-04
5.7292	-1.47E-04
5.7294	-1.54E-04
5.7296	-1.64E-04
5.7298	-1.75E-04
5.73	-1.77E-04
5.7302	-1.77E-04
5.7304	-1.86E-04
5.7306	-1.96E-04
5.7308	-2.03E-04
5.731	-2.09E-04
5.7312	-2.08E-04
5.7314	-2.07E-04
5.7316	-2.15E-04
5.7318	-2.19E-04
5.732	-2.20E-04
5.7322	-2.27E-04
5.7324	-2.33E-04
5.7326	-2.35E-04
5.7328	-2.37E-04
5.733	-2.33E-04
5.7332	-2.31E-04
5.7334	-2.36E-04
5.7336	-2.44E-04
5.7338	-2.58E-04
5.734	-2.75E-04
5.7342	-2.82E-04
5.7344	-2.79E-04
5.7346	-2.76E-04
5.7348	-2.73E-04
5.735	-2.71E-04
5.7352	-2.71E-04
5.7354	-2.72E-04
5.7356	-2.76E-04
5.7358	-2.85E-04
5.736	-2.96E-04
5.7362	-3.08E-04
5.7364	-3.19E-04
5.7366	-3.27E-04
5.7368	-3.29E-04
5.737	-3.22E-04
5.7372	-3.09E-04
5.7374	-3.06E-04
5.7376	-3.19E-04
5.7378	-3.23E-04
5.738	-3.11E-04
5.7382	-3.02E-04
5.7384	-3.08E-04
5.7386	-3.22E-04
5.7388	-3.33E-04
5.739	-3.34E-04
5.7392	-3.34E-04
5.7394	-3.44E-04
5.7396	-3.54E-04
5.7398	-3.59E-04
5.74	-3.65E-04
5.7402	-3.69E-04
5.7404	-3.71E-04
5.7406	-3.78E-04
5.7408	-3.86E-04
5.741	-3.86E-04
5.7412	-3.82E-04
5.7414	-3.75E-04
5.7416	-3.70E-04
5.7418	-3.76E-04
5.742	-3.86E-04
5.7422	-3.90E-04
5.7424	-3.90E-04
5.7426	-3.84E-04
5.7428	-3.79E-04
5.743	-3.81E-04
5.7432	-3.85E-04
5.7434	-3.94E-04
5.7436	-4.08E-04
5.7438	-4.15E-04
5.744	-4.12E-04
5.7442	-4.12E-04
5.7444	-4.18E-04
5.7446	-4.22E-04
5.7448	-4.14E-04
5.745	-3.97E-04
5.7452	-3.82E-04
5.7454	-3.77E-04
5.7456	-3.80E-04
5.7458	-3.85E-04
5.746	-3.96E-04
5.7462	-4.02E-04
5.7464	-4.02E-04
5.7466	-4.03E-04
5.7468	-4.04E-04
5.747	-4.03E-04
5.7472	-4.08E-04
5.7474	-4.11E-04
5.7476	-4.14E-04
5.7478	-4.19E-04
5.748	-4.17E-04
5.7482	-4.09E-04
5.7484	-4.09E-04
5.7486	-4.17E-04
5.7488	-4.20E-04
5.749	-4.19E-04
5.7492	-4.18E-04
5.7494	-4.23E-04
5.7496	-4.31E-04
5.7498	-4.29E-04
5.75	-4.19E-04
5.7502	-4.17E-04
5.7504	-4.18E-04
5.7506	-4.15E-04
5.7508	-4.13E-04
5.751	-4.14E-04
5.7512	-4.15E-04
5.7514	-4.21E-04
5.7516	-4.28E-04
5.7518	-4.32E-04
5.752	-4.42E-04
5.7522	-4.50E-04
5.7524	-4.45E-04
5.7526	-4.34E-04
5.7528	-4.26E-04
5.753	-4.23E-04
5.7532	-4.23E-04
5.7534	-4.21E-04
5.7536	-4.18E-04
5.7538	-4.16E-04
5.754	-4.11E-04
5.7542	-4.11E-04
5.7544	-4.20E-04
5.7546	-4.29E-04
5.7548	-4.33E-04
5.755	-4.40E-04
5.7552	-4.44E-04
5.7554	-4.43E-04
5.7556	-4.42E-04
5.7558	-4.36E-04
5.756	-4.26E-04
5.7562	-4.24E-04
5.7564	-4.22E-04
5.7566	-4.15E-04
5.7568	-4.14E-04
5.757	-4.19E-04
5.7572	-4.26E-04
5.7574	-4.34E-04
5.7576	-4.41E-04
5.7578	-4.50E-04
5.758	-4.59E-04
5.7582	-4.60E-04
5.7584	-4.56E-04
5.7586	-4.53E-04
5.7588	-4.49E-04
5.759	-4.45E-04
5.7592	-4.50E-04
5.7594	-4.58E-04
5.7596	-4.62E-04
5.7598	-4.69E-04
5.76	-4.79E-04
5.7602	-4.85E-04
5.7604	-4.85E-04
5.7606	-4.77E-04
5.7608	-4.60E-04
5.761	-4.50E-04
5.7612	-4.49E-04
5.7614	-4.54E-04
5.7616	-4.59E-04
5.7618	-4.59E-04
5.762	-4.51E-04
5.7622	-4.43E-04
5.7624	-4.36E-04
5.7626	-4.32E-04
5.7628	-4.33E-04
5.763	-4.35E-04
5.7632	-4.36E-04
5.7634	-4.41E-04
5.7636	-4.46E-04
5.7638	-4.47E-04
5.764	-4.43E-04
5.7642	-4.34E-04
5.7644	-4.31E-04
5.7646	-4.40E-04
5.7648	-4.54E-04
5.765	-4.64E-04
5.7652	-4.67E-04
5.7654	-4.60E-04
